epoch,loss_per_point
1665,3037.202383
1666,2927.560262
1667,2716.797995
1668,3493.128487
1669,3509.998092
1670,3050.579719
1671,2617.493736
1672,2770.757184
1673,2993.840569
1674,2904.987378
1675,2689.421358
1676,3373.531565
1677,2992.287117
1678,2902.831023
1679,2958.916438
1680,3047.961951
1681,2485.470976
1682,3221.695554
1683,3057.927985
1684,2748.147235
1685,3122.064573
1686,2791.077553
1687,2742.127823
1688,3157.737707
1689,2889.475553
1690,3066.908658
1691,2782.212130
1692,3107.166760
1693,2894.106887
1694,3037.742452
1695,2913.889582
1696,2679.912785
1697,3062.290225
1698,2553.063573
1699,2950.788095
1700,3043.380705
1701,2708.025631
1702,3157.783575
1703,3464.140601
1704,2638.894723
1705,2944.799137
1706,2908.497153
1707,3267.276547
1708,2973.001457
1709,2671.173118
1710,2851.560105
1711,2605.925212
1712,2666.306932
1713,2634.464102
1714,2561.863705
1715,3217.525685
1716,3174.424173
1717,3042.432558
1718,2550.141042
1719,2776.753415
1720,3138.835333
1721,2729.709109
1722,3057.448218
1723,2949.788843
1724,3324.155102
1725,2824.596391
1726,3191.474920
1727,2920.072880
1728,2699.384665
1729,2627.599939
1730,2981.459006
1731,2836.627659
1732,2634.039569
1733,2422.488333
1734,2947.654588
1735,3087.965351
1736,2829.926394
1737,2825.365713
1738,2757.120219
1739,2819.550716
1740,3118.520910
1741,2965.047543
1742,2749.760155
1743,2597.357144
1744,2748.559527
1745,2987.445219
1746,2760.781273
1747,3116.947849
1748,2838.056481
1749,2788.131485
1750,2685.206383
1751,2454.010702
1752,2815.335860
1753,3102.761293
1754,2488.617772
1755,3024.929494
1756,2808.677843
1757,3215.609773
1758,3029.970112
1759,2692.142359
1760,2796.149265
1761,2672.485757
1762,2927.034762
1763,2926.450087
1764,2801.834919
1765,3002.230733
1766,2500.174831
1767,2929.520800
1768,2638.023211
1769,2529.752540
1770,2727.007562
1771,2615.624326
1772,2605.398145
1773,2856.406982
1774,2826.105018
1775,2766.708693
1776,2873.194571
1777,2608.161878
1778,2900.194496
1779,2863.548872
1780,2490.312923
1781,3033.733666
1782,3073.945184
1783,2816.234410
1784,3189.361614
1785,2801.022004
1786,2626.764102
1787,2414.030066
1788,2230.612972
1789,2641.271320
1790,2818.173369
1791,2478.535308
1792,2602.591192
1793,2357.515810
1794,2799.181715
1795,3144.295409
1796,2750.263110
1797,2669.920363
1798,2860.579283
1799,2599.449246
1800,3004.256049
1801,2629.786771
1802,2835.983058
1803,2552.752168
1804,2665.966764
1805,2517.703828
1806,2542.728763
1807,2509.704753
1808,2836.277203
1809,3099.394737
1810,2426.847766
1811,2658.622247
1812,2600.186102
1813,2708.626175
1814,2726.542094
1815,2977.185066
1816,3002.879859
1817,2379.055237
1818,2911.112690
1819,3067.574266
1820,2531.924282
1821,2501.754116
1822,2825.191112
1823,2873.395449
1824,2752.470878
1825,2820.529036
1826,3010.162918
1827,2968.840175
1828,2730.644192
1829,2696.795116
1830,2791.747056
1831,2700.917965
1832,2665.574858
1833,2741.840891
1834,2744.301268
1835,2517.598718
1836,2741.847230
1837,2830.246462
1838,2487.513801
1839,2463.930986
1840,3033.224668
1841,2432.114378
1842,2453.030709
1843,2161.849764
1844,2433.523036
1845,2808.532943
1846,2870.293793
1847,2860.046260
1848,2831.108586
1849,2736.792894
1850,2758.922152
1851,2502.118154
1852,2564.237471
1853,2880.666259
1854,2931.093666
1855,2893.703942
1856,2947.445704
1857,2537.845929
1858,2685.910223
1859,2754.441911
1860,2490.488850
1861,2334.457785
1862,2791.049599
1863,2605.391673
1864,2507.515983
1865,2725.031217
1866,2453.244287
1867,2701.395844
1868,2414.687005
1869,2890.239910
1870,2697.121579
1871,2335.589177
1872,2881.258371
1873,2598.652959
1874,3013.072359
1875,2883.451457
1876,2717.099326
1877,2531.433627
1878,2771.089188
1879,2740.947467
1880,2424.655068
1881,2562.289329
1882,2722.599996
1883,2558.939148
1884,2254.510116
1885,2361.736972
1886,2719.182631
1887,2915.804635
1888,2685.335699
1889,2368.866256
1890,2509.250989
1891,2731.078084
1892,2558.683831
1893,2632.894619
1894,2767.239854
1895,2567.085816
1896,2758.061642
1897,2479.687743
1898,2704.433221
1899,2504.294723
1900,2643.235336
1901,2580.535893
1902,2418.620900
1903,2408.574495
1904,2477.836078
1905,2803.428658
1906,2222.081794
1907,2898.456729
1908,2207.098071
1909,2485.609256
1910,2809.998788
1911,2440.282331
1912,2568.052420
1913,2489.203451
1914,2538.647475
1915,2464.808588
1916,2306.176271
1917,2473.692429
1918,2443.941243
1919,2473.388860
1920,2723.338245
1921,2661.276265
1922,2380.466923
1923,2496.331911
1924,2471.190910
1925,2445.540450
1926,2569.041933
1927,2481.109862
1928,3043.096952
1929,2413.358927
1930,2555.905478
1931,2588.252837
1932,2477.608925
1933,2428.677526
1934,2532.069635
1935,2406.546832
1936,2280.956338
1937,2380.258956
1938,2645.541068
1939,2738.825353
1940,2482.974922
1941,2478.700466
1942,2436.355597
1943,2700.702768
1944,2687.160910
1945,2808.765676
1946,2813.975414
1947,2612.284526
1948,2713.046057
1949,2318.228861
1950,2456.988146
1951,2453.527613
1952,2532.577966
1953,2144.960836
1954,2504.255350
1955,3077.615087
1956,2270.686811
1957,2174.660823
1958,2437.146029
1959,2355.816067
1960,2429.344864
1961,2694.401656
1962,2292.845340
1963,2367.088969
1964,2107.968967
1965,2436.776672
1966,2508.503830
1967,2389.151311
1968,2319.282739
1969,2451.529731
1970,2349.761245
1971,2645.857767
1972,2471.915640
1973,2511.399221
1974,2495.402606
1975,2311.568953
1976,2386.155412
1977,2299.389952
1978,2553.490871
1979,2601.114948
1980,2695.860814
1981,2547.723587
1982,2754.610032
1983,2575.216182
1984,2705.336880
1985,2510.887992
1986,2659.089157
1987,2574.164945
1988,2346.776732
1989,2155.385801
1990,2316.241210
1991,2429.064893
1992,2785.219036
1993,2588.657943
1994,2779.341333
1995,2352.322198
1996,2363.951338
1997,2688.604924
1998,2703.344794
1999,2390.949934
2000,2243.226539
2001,2422.544120
2002,2589.232827
2003,2307.023552
2004,2786.511665
2005,2470.132382
2006,2308.056248
2007,2421.043951
2008,2173.564086
2009,2229.211602
2010,2486.039911
2011,2286.874000
2012,2543.595848
2013,2344.119110
2014,2336.005365
2015,2530.217968
2016,2141.647359
2017,2697.365507
2018,2536.235575
2019,2354.431606
2020,2475.272096
2021,2111.608940
2022,2269.088797
2023,2531.886184
2024,2134.535278
2025,2594.570587
2026,1829.543357
2027,2518.834084
2028,2521.505539
2029,2108.612090
2030,2162.279261
2031,2228.062091
2032,2420.905649
2033,2339.866319
2034,2469.770993
2035,2293.299569
2036,2479.183853
2037,2573.852021
2038,2173.682273
2039,2289.719099
2040,2387.858903
2041,2723.665862
2042,1979.656321
2043,2656.092866
2044,1925.613568
2045,2651.962301
2046,2407.147046
2047,2712.388056
2048,2567.852477
2049,2210.782122
2050,2301.641327
2051,2332.977135
2052,2274.038396
2053,2509.635686
2054,2479.801777
2055,2461.983542
2056,2317.800779
2057,2335.726816
2058,2323.863988
2059,2280.038072
2060,2487.310260
2061,2270.617913
2062,2234.096986
2063,2660.874541
2064,2422.597741
2065,2724.292559
2066,2332.006581
2067,2175.372676
2068,2288.778205
2069,2024.607650
2070,2676.117560
2071,2033.611518
2072,2289.629400
2073,2374.881378
2074,2232.255967
2075,2285.732347
2076,2511.003515
2077,2209.825400
2078,2417.901395
2079,2382.385357
2080,2471.442903
2081,2291.358528
2082,2197.246545
2083,2078.785069
2084,1931.698259
2085,2407.657443
2086,2478.442265
2087,2211.494668
2088,2483.863081
2089,2338.837465
2090,2287.080540
2091,2668.207780
2092,2139.863186
2093,2301.123361
2094,2306.393499
2095,2423.642516
2096,2278.391883
2097,2096.588940
2098,1916.106454
2099,2221.143069
2100,2169.266111
2101,2404.556550
2102,2530.012128
2103,2306.726111
2104,2176.829595
2105,1918.172392
2106,2296.256059
2107,2123.321063
2108,2181.056365
2109,2308.668916
2110,2359.963608
2111,2129.846333
2112,1880.686371
2113,2170.740864
2114,2380.552054
2115,2373.548906
2116,2142.243052
2117,2305.193220
2118,1926.935738
2119,2049.959803
2120,2102.945737
2121,2421.923810
2122,2080.638501
2123,2685.948731
2124,2405.694314
2125,2405.964617
2126,2125.609047
2127,2255.930730
2128,2176.966534
2129,1991.438563
2130,2182.866623
2131,2249.640779
2132,2322.373064
2133,1877.189557
2134,1992.118463
2135,2092.668999
2136,2323.077455
2137,2057.272882
2138,1973.861137
2139,2006.680659
2140,2062.024075
2141,2303.199453
2142,2274.754104
2143,2188.394026
2144,2082.848001
2145,2274.296946
2146,2152.248886
2147,2017.053594
2148,1998.208464
2149,2250.021974
2150,2008.038656
2151,2000.014946
2152,2260.494368
2153,2171.148926
2154,2004.483920
2155,1997.278907
2156,2103.620387
2157,2270.727401
2158,2005.292450
2159,2176.425657
2160,2012.750241
2161,2072.358704
2162,2215.749949
2163,1867.272932
2164,2201.135954
2165,2040.065983
2166,2153.144898
2167,2029.524962
2168,2065.994114
2169,2111.986221
2170,2355.210410
2171,2099.110013
2172,2358.552305
2173,1958.568199
2174,2372.437421
2175,1947.251989
2176,2274.351411
2177,1989.733400
2178,2045.255968
2179,1934.020535
2180,2442.157885
2181,1938.899737
2182,2194.890471
2183,2207.633135
2184,2114.157352
2185,2464.331974
2186,2145.120392
2187,2330.881227
2188,2198.116823
2189,1702.350887
2190,2439.352070
2191,1758.698187
2192,2117.208848
2193,2215.921304
2194,2313.929136
2195,2085.309501
2196,1896.638412
2197,1890.407791
2198,1829.682453
2199,2115.871619
2200,2225.401125
2201,2116.996290
2202,1840.659252
2203,2134.226863
2204,2105.598974
2205,2092.671420
2206,2015.415373
2207,1972.002075
2208,1993.085591
2209,1907.073338
2210,1977.692767
2211,1966.718780
2212,2147.056592
2213,1977.047407
2214,2337.144672
2215,1757.769943
2216,2236.865017
2217,2137.000984
2218,1761.634891
2219,2319.903018
2220,1766.305919
2221,2145.162871
2222,2236.358581
2223,2170.975087
2224,2035.579663
2225,1933.408905
2226,2162.401872
2227,1840.178865
2228,2234.427342
2229,1909.438540
2230,2265.799610
2231,2214.472829
2232,2216.324816
2233,2131.080159
2234,2101.855554
2235,1978.672943
2236,2418.597526
2237,2068.857622
2238,1945.565299
2239,2456.317896
2240,2188.211602
2241,1845.832409
2242,1915.219273
2243,2602.931063
2244,2163.612244
2245,2281.358182
2246,1871.604887
2247,2169.246329
2248,1956.471309
2249,1832.141808
2250,2031.576485
2251,1895.912919
2252,1829.726732
2253,1911.712479
2254,2006.229349
2255,1780.728397
2256,1828.731883
2257,1982.057540
2258,2017.601249
2259,2158.296656
2260,2015.344402
2261,2026.405908
2262,2056.697802
2263,1889.440012
2264,1809.216257
2265,1952.789931
2266,2278.194688
2267,2269.652677
2268,1923.921602
2269,1950.997084
2270,1735.679007
2271,2251.276280
2272,2027.626340
2273,1914.552048
2274,1948.116413
2275,1975.432621
2276,2083.567670
2277,1847.270797
2278,1887.376645
2279,1913.634408
2280,1944.968682
2281,2168.560962
2282,2221.243572
2283,2112.969466
2284,1902.100456
2285,2150.298508
2286,2189.896145
2287,2095.849614
2288,1866.518373
2289,2036.256492
2290,1808.696556
2291,1920.057226
2292,1871.122691
2293,2053.348593
2294,1737.489018
2295,1960.526427
2296,2130.889218
2297,1893.189288
2298,2251.163195
2299,1766.945921
2300,2054.391080
2301,1752.235376
2302,2057.809503
2303,2165.124164
2304,1972.227164
2305,1954.552174
2306,1964.002853
2307,1825.772811
2308,1715.630665
2309,1774.004633
2310,1869.479216
2311,1930.982664
2312,2124.690672
2313,2025.609032
2314,2066.841129
2315,1989.268663
2316,2107.051153
2317,1843.881514
2318,1981.730487
2319,2119.133698
2320,2027.544942
2321,1876.821382
2322,2060.592969
2323,1859.758600
2324,2379.081693
2325,1883.709316
2326,2208.261877
2327,2382.655555
2328,1941.325496
2329,1973.687407
2330,1691.210571
2331,1645.225022
2332,1695.741591
2333,1714.373149
2334,2325.318830
2335,1800.815750
2336,1934.163212
2337,1831.465423
2338,1788.146634
2339,2018.804681
2340,1807.818981
2341,1798.758769
2342,1868.484142
2343,1710.838981
2344,1675.218033
2345,1799.422778
2346,1815.486892
2347,1897.793305
2348,2011.482073
2349,1830.212700
2350,1845.477836
2351,2063.629812
2352,1810.157933
2353,1979.925320
2354,1647.570959
2355,2211.925519
2356,1707.209665
2357,1777.940930
2358,2118.850813
2359,1898.502752
2360,1937.790294
2361,1885.454947
2362,1966.781384
2363,1921.158298
2364,1919.373507
2365,1973.003804
2366,1674.367828
2367,1710.884866
2368,1758.833721
2369,2016.419784
2370,1545.094615
2371,1885.717226
2372,1723.734520
2373,1706.762454
2374,1577.848664
2375,1782.967463
2376,1879.461110
2377,1719.062264
2378,1956.741901
2379,1733.596357
2380,1978.222978
2381,1623.432866
2382,1687.461614
2383,1637.153992
2384,1714.744552
2385,1678.870035
2386,1937.498145
2387,1666.624187
2388,1868.069111
2389,1874.271856
2390,1520.093095
2391,1979.330338
2392,1954.860373
2393,1775.408875
2394,1698.372922
2395,1701.080332
2396,1876.237267
2397,1715.276628
2398,1753.888193
2399,1694.531477
2400,1557.747821
2401,2137.196791
2402,1842.336959
2403,1894.833336
2404,1710.740421
2405,1726.967248
2406,1830.674020
2407,1656.543687
2408,2133.988621
2409,1693.967347
2410,1877.627561
2411,1858.388295
2412,1540.073685
2413,1657.929160
2414,1954.843098
2415,1703.198325
2416,1524.096176
2417,1417.111235
2418,1573.283452
2419,1882.333526
2420,1785.494599
2421,1697.633476
2422,1763.981348
2423,1801.317300
2424,1846.260736
2425,1588.768087
2426,1776.886384
2427,1910.110117
2428,1949.373769
2429,1594.643761
2430,1758.817089
2431,1932.582174
2432,1828.039337
2433,1735.068377
2434,1707.357402
2435,1999.674442
2436,1441.181854
2437,1753.001335
2438,1908.771616
2439,1641.516589
2440,1735.716865
2441,1911.479387
2442,1721.372998
2443,1733.959978
2444,1545.094468
2445,1877.294567
2446,1717.133001
2447,1770.579419
2448,1806.245868
2449,1897.915262
2450,1623.944426
2451,1635.994499
2452,1741.331933
2453,1674.761533
2454,1813.052863
2455,1820.280720
2456,1624.311914
2457,1744.147799
2458,1694.509586
2459,1573.515932
2460,1651.832372
2461,1586.541830
2462,1601.401725
2463,1792.806713
2464,1708.879257
2465,1698.292975
2466,1830.126308
2467,1594.630183
2468,1805.080446
2469,1868.183713
2470,1706.237109
2471,1808.286534
2472,1777.539074
2473,1564.867593
2474,1803.134707
2475,1550.085530
2476,2052.103823
2477,1684.565143
2478,1683.173827
2479,1847.847376
2480,1549.639117
2481,1617.750184
2482,1644.147534
2483,1639.264423
2484,1611.440539
2485,1506.067335
2486,1578.102974
2487,1537.300176
2488,1503.909119
2489,1639.379884
2490,1418.345877
2491,1431.362254
2492,1369.027789
2493,1753.045718
2494,1449.009992
2495,1799.802470
2496,1756.022567
2497,1776.244179
2498,1984.130547
2499,1806.140224
2500,1656.948129
2501,1953.446135
2502,1519.087609
2503,1958.247501
2504,1681.708922
2505,1615.063252
2506,1584.804512
2507,1537.578916
2508,1573.228949
2509,1658.242385
2510,1709.160348
2511,1663.333674
2512,1823.032886
2513,1922.179214
2514,1611.361741
2515,1568.764574
2516,1721.146056
2517,1981.825373
2518,1265.800569
2519,1901.147215
2520,1683.584468
2521,1487.090367
2522,1619.202410
2523,1675.957500
2524,1780.633855
2525,1509.152711
2526,1312.635161
2527,1678.185499
2528,1739.676545
2529,1605.367689
2530,1652.674285
2531,1607.971120
2532,1701.324252
2533,1719.680690
2534,1466.106523
2535,1538.972483
2536,1515.649706
2537,1450.331082
2538,1559.035736
2539,1564.821291
2540,1463.655638
2541,1516.405963
2542,1607.129147
2543,1735.643722
2544,1659.370662
2545,1443.559797
2546,1607.332424
2547,1852.121229
2548,1663.381847
2549,1359.877303
2550,1636.431348
2551,1737.164973
2552,1571.143382
2553,1636.313411
2554,1820.433774
2555,1554.943238
2556,1327.111280
2557,1459.997176
2558,1870.966144
2559,1446.389617
2560,1463.511638
2561,1387.433048
2562,1534.163639
2563,1539.537546
2564,1666.338345
2565,1646.005823
2566,1634.215855
2567,1526.032879
2568,1704.110722
2569,1851.646805
2570,1377.040934
2571,1491.039038
2572,1508.159973
2573,1491.743552
2574,1850.363409
2575,1563.475394
2576,1332.391591
2577,1990.307022
2578,1623.712263
2579,1351.276193
2580,1473.624268
2581,1555.790350
2582,1300.145920
2583,1494.507027
2584,1639.161254
2585,1513.219144
2586,1502.483596
2587,1707.870288
2588,1619.117059
2589,1478.819864
2590,1551.802356
2591,1459.850346
2592,1446.604230
2593,1675.770444
2594,1442.112607
2595,1662.410207
2596,1428.503581
2597,1501.658842
2598,1488.959699
2599,1391.602124
2600,1494.170777
2601,1669.211245
2602,1456.572007
2603,1558.484180
2604,1508.696806
2605,1610.317958
2606,1575.900812
2607,1749.442844
2608,1266.733888
2609,1578.067251
2610,1790.334455
2611,1551.160970
2612,1312.568249
2613,1478.710381
2614,1507.121631
2615,1561.523931
2616,1381.158436
2617,1501.207778
2618,1489.126246
2619,1609.589178
2620,1419.317845
2621,1486.185529
2622,1281.515353
2623,1492.313432
2624,1445.889805
2625,1480.499688
2626,1595.887304
2627,1465.968478
2628,1402.560909
2629,1524.461147
2630,1714.793768
2631,1345.526157
2632,1531.042489
2633,1443.245721
2634,1599.545375
2635,1572.700884
2636,1419.780816
2637,1399.536134
2638,1512.162859
2639,1504.763703
2640,1522.976083
2641,1511.979925
2642,1297.522314
2643,1542.935912
2644,1518.441587
2645,1423.986579
2646,1314.326286
2647,1356.629067
2648,1682.587446
2649,1459.175007
2650,1513.868600
2651,1265.395354
2652,1891.915148
2653,1477.150609
2654,1340.901261
2655,1341.003970
2656,1474.827111
2657,1312.003864
2658,1423.485771
2659,1352.906240
2660,1518.920303
2661,1503.413052
2662,1513.575868
2663,1329.438249
2664,1359.531188
2665,1622.186073
2666,1284.418579
2667,1555.670536
2668,1249.758344
2669,1609.700797
2670,1535.801243
2671,1515.004779
2672,1372.734928
2673,1560.934855
2674,1239.919919
2675,1679.379136
2676,1415.592876
2677,1454.026790
2678,1284.775994
2679,1503.682457
2680,1806.492047
2681,1293.502923
2682,1384.059866
2683,1326.608896
2684,1351.828399
2685,1810.161067
2686,1386.869157
2687,1452.243578
2688,1563.499280
2689,1349.216675
2690,1435.260734
2691,1503.436672
2692,1527.776306
2693,1577.342293
2694,1434.833499
2695,1278.027835
2696,1222.141297
2697,1298.695306
2698,1429.337181
2699,1390.111599
2700,1361.340322
2701,1480.167822
2702,1363.285684
2703,1265.299632
2704,1433.708721
2705,1495.344687
2706,1221.772147
2707,1155.431961
2708,1438.128465
2709,1571.561446
2710,1525.339837
2711,1422.874979
2712,1304.648525
2713,1308.521592
2714,1463.254079
2715,1543.382573
2716,1259.525738
2717,1339.702725
2718,1314.198683
2719,1529.336276
2720,1246.844501
2721,1286.902927
2722,1207.600172
2723,1358.651715
2724,1429.539153
2725,1633.950512
2726,1380.338594
2727,1143.998133
2728,1463.015436
2729,1314.000128
2730,1308.501959
2731,1218.392671
2732,1444.675160
2733,1384.024843
2734,1141.137528
2735,1393.845548
2736,1528.709508
2737,1184.850671
2738,1279.774274
2739,1322.977397
2740,1418.918575
2741,1121.256310
2742,1401.773929
2743,1377.240550
2744,1454.250176
2745,1125.123546
2746,1307.042948
2747,1423.601599
2748,1441.632389
2749,1440.949869
2750,1224.293981
2751,1504.527461
2752,1223.200214
2753,1149.872933
2754,1452.819892
2755,1381.959989
2756,1394.157864
2757,1423.709957
2758,1170.792740
2759,1202.427359
2760,1273.524557
2761,1173.868987
2762,1193.826158
2763,1324.118948
2764,1477.142738
2765,1431.674046
2766,1286.118456
2767,1242.262266
2768,1403.582216
2769,1507.222454
2770,1111.028303
2771,1415.525639
2772,1656.822532
2773,1433.786691
2774,1162.774460
2775,1288.136960
2776,1271.980517
2777,1109.829338
2778,1180.067481
2779,1183.675942
2780,1509.955100
2781,1429.455808
2782,1343.419519
2783,1136.311332
2784,1013.820242
2785,1330.584241
2786,1327.567947
2787,1523.354706
2788,1578.858484
2789,1426.583357
2790,1437.272441
2791,1151.080435
2792,1427.206140
2793,1119.122178
2794,1475.401091
2795,1372.883095
2796,1190.916425
2797,1273.420431
2798,1327.103548
2799,1404.346218
2800,1339.370543
2801,1088.220468
2802,1334.051358
2803,1072.661705
2804,1307.909841
2805,1383.555582
2806,1198.878215
2807,1346.080617
2808,1185.015187
2809,1334.560555
2810,1458.052375
2811,1087.663151
2812,1274.971292
2813,1203.353902
2814,1418.377960
2815,1084.990635
2816,1259.222775
2817,1239.067528
2818,1349.762077
2819,1558.163864
2820,1121.533355
2821,1223.335562
2822,1146.491341
2823,1294.495269
2824,1264.848318
2825,1207.159631
2826,1179.898529
2827,1086.338042
2828,980.489868
2829,1193.670013
2830,1159.409050
2831,1430.803478
2832,1358.175347
2833,1051.477038
2834,1136.397436
2835,1296.386932
2836,1346.091724
2837,1065.290185
2838,1218.116235
2839,1260.497519
2840,1251.384878
2841,1113.833311
2842,1510.412637
2843,1181.098478
2844,1040.795938
2845,1331.117784
2846,1324.734313
2847,1349.830130
2848,1259.022904
2849,1208.544677
2850,1271.777908
2851,1264.446890
2852,991.774592
2853,1331.554575
2854,1126.757377
2855,1288.393754
2856,1323.661853
2857,1109.869335
2858,1110.252954
2859,1108.183278
2860,1217.441570
2861,1118.639237
2862,949.700446
2863,1135.947864
2864,1369.101761
2865,1337.425485
2866,1198.658845
2867,1094.503063
2868,1245.563733
2869,1202.970004
2870,1197.457490
2871,1049.842830
2872,1310.181017
2873,1151.009644
2874,1212.908730
2875,1096.054509
2876,1327.719322
2877,1093.771613
2878,1014.350098
2879,1258.843341
2880,1033.888694
2881,1223.649063
2882,1399.885425
2883,1046.140866
2884,1081.476722
2885,1334.470351
2886,1287.971153
2887,1196.756653
2888,1286.006202
2889,1128.057152
2890,1136.335797
2891,1153.084281
2892,1168.513273
2893,1220.213856
2894,1265.117883
2895,1184.150300
2896,1156.863886
2897,1142.065202
2898,1224.456067
2899,1133.974779
2900,1052.476116
2901,1139.821114
2902,1268.002529
2903,1164.874037
2904,1125.905460
2905,1148.344833
2906,1026.150479
2907,1095.313013
2908,1269.591846
2909,1120.215617
2910,1019.813584
2911,1080.658885
2912,1163.358912
2913,1107.122584
2914,995.692259
2915,1230.052708
2916,1065.409684
2917,1308.833554
2918,1122.688071
2919,1117.601800
2920,1105.492049
2921,1142.569686
2922,1202.605707
2923,1259.323565
2924,1200.639170
2925,1092.715121
2926,958.654309
2927,1114.555561
2928,1303.074946
2929,1074.179371
2930,1033.072862
2931,1000.475986
2932,1234.926088
2933,1202.632401
2934,1210.173759
2935,1307.903905
2936,1119.437268
2937,1038.768671
2938,1255.298351
2939,1390.753700
2940,1281.596248
2941,1115.591348
2942,1018.401256
2943,1125.798566
2944,927.887571
2945,990.352844
2946,1162.661159
2947,1228.460134
2948,1040.295886
2949,1192.993391
2950,1050.763004
2951,1018.338264
2952,1073.543153
2953,1003.594338
2954,1043.124470
2955,1204.091720
2956,1281.075549
2957,1004.898958
2958,863.519048
2959,1239.637251
2960,1159.484580
2961,947.912137
2962,1097.936598
2963,1144.148852
2964,1066.343081
2965,1000.373223
2966,1164.242089
2967,1222.691331
2968,1110.975933
2969,1209.908669
2970,1186.488138
2971,1056.986608
2972,1228.675270
2973,1008.131915
2974,1050.549183
2975,1154.361831
2976,1092.721173
2977,1138.235403
2978,1104.693936
2979,1175.070067
2980,1083.988710
2981,1277.669498
2982,970.643142
2983,1102.320401
2984,993.580039
2985,946.926954
2986,910.726078
2987,836.445195
2988,1249.918862
2989,1017.733856
2990,995.605707
2991,1015.515122
2992,1073.760461
2993,983.246083
2994,912.484763
2995,1119.345846
2996,1041.333382
2997,1098.686338
2998,1060.835067
2999,1005.442912
3000,999.110756
3001,916.958953
3002,1019.974476
3003,1103.685779
3004,997.850753
3005,1304.177866
3006,1123.088601
3007,1120.050889
3008,1100.094403
3009,1037.355618
3010,1109.944083
3011,868.613763
3012,1031.814832
3013,1024.717387
3014,994.948584
3015,1054.236750
3016,963.564547
3017,1023.543316
3018,921.584203
3019,942.442915
3020,949.164414
3021,939.981353
3022,1180.092824
3023,1127.992121
3024,924.840013
3025,1053.226978
3026,1132.073953
3027,985.501427
3028,1108.066055
3029,877.017021
3030,1284.104226
3031,941.554428
3032,962.167901
3033,885.803402
3034,1142.942758
3035,986.170052
3036,1026.519727
3037,1209.782195
3038,1159.338061
3039,951.566400
3040,952.573218
3041,996.081718
3042,961.651548
3043,937.163118
3044,1093.026627
3045,928.885359
3046,1077.457258
3047,1177.315006
3048,1183.515070
3049,924.267598
3050,1099.357637
3051,994.935873
3052,1014.027778
3053,1132.060248
3054,1127.174320
3055,885.684454
3056,789.027008
3057,1079.000387
3058,840.463779
3059,1025.546463
3060,1079.849884
3061,1172.267801
3062,982.200021
3063,924.090544
3064,1042.379680
3065,946.091521
3066,1017.008235
3067,1109.469228
3068,1116.243482
3069,966.205953
3070,1050.098271
3071,1066.465458
3072,848.493209
3073,989.972101
3074,1044.920790
3075,935.509564
3076,956.737954
3077,988.316569
3078,917.593014
3079,1018.647511
3080,1030.222440
3081,881.181438
3082,1088.433531
3083,1069.250067
3084,1086.539457
3085,900.161725
3086,820.835371
3087,954.612421
3088,949.819618
3089,878.632171
3090,861.789846
3091,965.677200
3092,944.180315
3093,1033.532639
3094,1048.587883
3095,849.386586
3096,987.153495
3097,844.032294
3098,938.897199
3099,900.985208
3100,816.528339
3101,1145.747429
3102,997.624736
3103,869.554754
3104,827.262302
3105,1109.827880
3106,948.212838
3107,849.645774
3108,902.837810
3109,1031.248321
3110,1088.066993
3111,937.516774
3112,906.830952
3113,899.874674
3114,828.869160
3115,967.736528
3116,924.143932
3117,1019.339381
3118,1187.930956
3119,961.820091
3120,876.468200
3121,959.620513
3122,982.582126
3123,950.359491
3124,892.732819
3125,815.474739
3126,862.274378
3127,898.694536
3128,768.306940
3129,1019.120694
3130,727.185387
3131,829.872323
3132,970.614128
3133,744.379063
3134,791.192887
3135,863.515881
3136,783.977471
3137,1097.538957
3138,822.200569
3139,1045.935343
3140,993.078030
3141,909.266994
3142,971.781369
3143,949.600025
3144,929.625147
3145,1025.075967
3146,886.151245
3147,1102.242649
3148,839.651226
3149,853.539869
3150,960.450481
3151,901.669964
3152,823.620914
3153,801.756576
3154,904.890605
3155,901.366696
3156,993.249752
3157,873.315963
3158,783.434627
3159,951.579977
3160,863.610469
3161,808.540026
3162,894.853738
3163,913.363096
3164,981.548936
3165,806.378628
3166,874.570763
3167,771.015361
3168,994.869280
3169,797.843543
3170,1015.116538
3171,819.424286
3172,888.702882
3173,999.229730
3174,1073.519445
3175,765.637852
3176,899.505644
3177,1035.293763
3178,1059.565807
3179,809.217801
3180,917.124724
3181,970.855088
3182,903.628124
3183,939.162496
3184,740.462488
3185,917.696864
3186,804.277346
3187,853.362382
3188,853.323828
3189,797.338762
3190,836.158401
3191,872.690330
3192,843.994779
3193,817.567339
3194,983.823383
3195,718.180646
3196,975.696588
3197,827.844550
3198,772.476740
3199,745.087486
3200,826.358443
3201,804.420131
3202,784.469467
3203,880.912833
3204,863.727693
3205,706.413628
3206,832.071231
3207,936.706477
3208,863.029931
3209,756.773506
3210,795.114647
3211,821.028483
3212,845.235531
3213,875.496754
3214,859.870163
3215,748.208844
3216,870.318253
3217,811.388265
3218,857.284468
3219,865.911497
3220,776.302917
3221,816.733065
3222,750.016625
3223,810.647611
3224,829.366043
3225,726.692909
3226,880.824548
3227,730.590814
3228,636.328680
3229,1002.034772
3230,813.476779
3231,955.535446
3232,796.129482
3233,797.098754
3234,836.296269
3235,849.530596
3236,882.401708
3237,787.340008
3238,925.051586
3239,753.274770
